0####-####step	0,0,0	0,0,0	None
5####-####prepare####the####printer####for####connection####.####prepare####the####printer####for####connection####.####to####do####so####:####-####-####wi####-####fi####-####use####you####printer####'s####screen####to####find####the####wi####-####fi####setup####page####,####then####enter####you####network####'s####password####.####this####must####be####the####same####network####to####which####you####computer####be####connect####.####-####bluetooth####-####press####the####"####pair####"####button####,####which####will####usually####have####the####crooked####bluetooth####"####b####"####icon####on####or####next####to####it####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####open####the####apple####menu####.####open####the####apple####menu####.####it####be####in####the####top####-####leave####corner####of####the####screen####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####click####system####preference####.####click####system####preference####.####this####option####be####near####the####top####of####the####apple####drop####-####down####menu####.	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####click####printer####&####scanner####.####click####printer####&####scanner####.####it####be####the####printer####-####shape####icon####in####the####system####preferences####window####.####-####you####can####connect####both####wi####-####fi####and####bluetooth####printer####from####within####this####menu####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####click####+.####click####+.####it####be####near####the####bottom####-####leave####corner####of####the####window####.####-####if####you####printer####already####connect####over####the####network####,####you####should####see####it####'s####name####in####the####pane####that####be####on####the####left####side####of####the####window####.	0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
10####-####click####you####printer####'s####name####.####click####you####printer####'s####name####.####it####should####appear####in####the####drop####-####down####menu####.####do####so####will####prompt####the####printer####to####begin####set####up####;####once####it####be####finish####,####you####will####see####the####printer####'s####name####in####the####pane####on####the####left####side####of####the####window####,####signify####that####the####printer####have####successfully####connect####to####you####mac.####-####if####you####do####not####see####the####printer####'s####name####,####make####sure####you####be####use####the####same####network####as####the####printer####.####-####you####may####need####to####press####the####printer####'s####"####pair####"####button####again####if####connect####via####bluetooth####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####share####a####printer####to####a####network####on####mac	0,0,1,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0	None
1####-####install####the####printer####on####the####mac####you####want####to####share####from####.####install####the####printer####on####the####mac####you####want####to####share####from####.####you####can####do####so####over####a####wire####connection####or####over####a####wireless####connection####.	0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
2####-####click####the####apple####menu####.####click####the####apple####menu####.####this####icon####be####in####the####top####-####leave####corner####of####the####screen####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####click####system####preference####.####click####system####preference####.####it####be####near####the####top####of####the####drop####-####down####menu####.	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####sharing####.####click####share####.####this####be####a####folder####-####shape####icon####in####the####system####preferences####window####.	0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####check####the####"####printer####sharing####"####box####.####check####the####"####printer####sharing####"####box####.####do####so####place####a####checkmark####in####the####"####printer####sharing####"####box####,####which####indicate####that####printer####share####be####now####available####.####-####if####there####be####already####a####checkmark####in####this####box####,####you####mac####be####share####its####printer####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	None
6####-####check####the####box####next####to####the####printer####you####want####to####share####.####check####the####box####next####to####the####printer####you####want####to####share####.####this####will####select####you####currently####connect####printer####for####share####.	0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	None
7####-####connect####to####the####share####printer####from####other####macs####on####the####network####.####connect####to####the####share####printer####from####other####macs####on####the####network####.####the####computer####that####be####share####the####printer####must####be####turn####on####.####to####connect####:####-####click####the####apple####menu####and####select####system####preference####.####-####select####print####&####scan####.####-####click####+####at####the####bottom####of####the####printer####list####.####-####click####the####window####tab####at####the####top####of####the####new####window####.####-####select####the####printer####'s####name####from####the####list####.	0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	None
8####-####connect####to####the####share####printer####from####other####window####computer####on####the####network####.####connect####to####the####share####printer####from####other####window####computer####on####the####network####.####the####mac####that####be####share####the####printer####must####be####turn####on####.####to####connect####:####-####go####to####https://support.apple.com/kb/dl999?locale=en_us.####-####download####and####install####the####"####bonjour####print####service####for####window####"####program####.####-####run####the####"####bonjour####print####wizard####"####after####installation####.####-####select####the####share####printer####you####want####to####connect####to####.####-####select####the####correct####driver####from####the####list####if####prompt####to####do####so####.####-####click####finish####.####[####2####]####-####x####-####research####source	0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####share####a####printer####to####a####network####on####mac	0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	None
1####-####install####the####printer####on####the####mac####you####want####to####share####from####.####install####the####printer####on####the####mac####you####want####to####share####from####.####you####can####do####so####over####a####wire####connection####or####over####a####wireless####connection####.	0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####click####the####apple####menu####.####click####the####apple####menu####.####this####icon####be####in####the####top####-####leave####corner####of####the####screen####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####click####system####preference####.####click####system####preference####.####it####be####near####the####top####of####the####drop####-####down####menu####.	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####sharing####.####click####share####.####this####be####a####folder####-####shape####icon####in####the####system####preferences####window####.	0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####check####the####"####printer####sharing####"####box####.####check####the####"####printer####sharing####"####box####.####do####so####place####a####checkmark####in####the####"####printer####sharing####"####box####,####which####indicate####that####printer####share####be####now####available####.####-####if####there####be####already####a####checkmark####in####this####box####,####you####mac####be####share####its####printer####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####check####the####box####next####to####the####printer####you####want####to####share####.####check####the####box####next####to####the####printer####you####want####to####share####.####this####will####select####you####currently####connect####printer####for####share####.	0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####connect####to####the####share####printer####from####other####macs####on####the####network####.####connect####to####the####share####printer####from####other####macs####on####the####network####.####the####computer####that####be####share####the####printer####must####be####turn####on####.####to####connect####:####-####click####the####apple####menu####and####select####system####preference####.####-####select####print####&####scan####.####-####click####+####at####the####bottom####of####the####printer####list####.####-####click####the####window####tab####at####the####top####of####the####new####window####.####-####select####the####printer####'s####name####from####the####list####.	0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
8####-####connect####to####the####share####printer####from####other####window####computer####on####the####network####.####connect####to####the####share####printer####from####other####window####computer####on####the####network####.####the####mac####that####be####share####the####printer####must####be####turn####on####.####to####connect####:####-####go####to####https://support.apple.com/kb/dl999?locale=en_us.####-####download####and####install####the####"####bonjour####print####service####for####window####"####program####.####-####run####the####"####bonjour####print####wizard####"####after####installation####.####-####select####the####share####printer####you####want####to####connect####to####.####-####select####the####correct####driver####from####the####list####if####prompt####to####do####so####.####-####click####finish####.####[####2####]####-####x####-####research####source	0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####share####a####printer####to####a####network####on####mac	0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	None
1####-####install####the####printer####on####the####mac####you####want####to####share####from####.####install####the####printer####on####the####mac####you####want####to####share####from####.####you####can####do####so####over####a####wire####connection####or####over####a####wireless####connection####.	0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####click####the####apple####menu####.####click####the####apple####menu####.####this####icon####be####in####the####top####-####leave####corner####of####the####screen####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####click####system####preference####.####click####system####preference####.####it####be####near####the####top####of####the####drop####-####down####menu####.	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####sharing####.####click####share####.####this####be####a####folder####-####shape####icon####in####the####system####preferences####window####.	0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####check####the####"####printer####sharing####"####box####.####check####the####"####printer####sharing####"####box####.####do####so####place####a####checkmark####in####the####"####printer####sharing####"####box####,####which####indicate####that####printer####share####be####now####available####.####-####if####there####be####already####a####checkmark####in####this####box####,####you####mac####be####share####its####printer####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####check####the####box####next####to####the####printer####you####want####to####share####.####check####the####box####next####to####the####printer####you####want####to####share####.####this####will####select####you####currently####connect####printer####for####share####.	0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####connect####to####the####share####printer####from####other####macs####on####the####network####.####connect####to####the####share####printer####from####other####macs####on####the####network####.####the####computer####that####be####share####the####printer####must####be####turn####on####.####to####connect####:####-####click####the####apple####menu####and####select####system####preference####.####-####select####print####&####scan####.####-####click####+####at####the####bottom####of####the####printer####list####.####-####click####the####window####tab####at####the####top####of####the####new####window####.####-####select####the####printer####'s####name####from####the####list####.	0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
8####-####connect####to####the####share####printer####from####other####window####computer####on####the####network####.####connect####to####the####share####printer####from####other####window####computer####on####the####network####.####the####mac####that####be####share####the####printer####must####be####turn####on####.####to####connect####:####-####go####to####https://support.apple.com/kb/dl999?locale=en_us.####-####download####and####install####the####"####bonjour####print####service####for####window####"####program####.####-####run####the####"####bonjour####print####wizard####"####after####installation####.####-####select####the####share####printer####you####want####to####connect####to####.####-####select####the####correct####driver####from####the####list####if####prompt####to####do####so####.####-####click####finish####.####[####2####]####-####x####-####research####source	0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####use####a####usb####cable####on####window	0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0	None
1####-####plug####the####printer####'s####usb####cable####into####you####computer####.####plug####the####printer####'s####usb####cable####into####you####computer####.####it####should####fit####into####one####of####the####usb####port####on####the####side####of####you####computer####(####laptop####)####or####on####the####back####or####front####of####the####cpu####box####(####desktop####)####.####-####if####you####printer####do####not####have####a####usb####cable####,####you####may####have####to####buy####one####for####you####printer####before####continue####.####look####up####the####printer####'s####model####number####follow####by####"####usb####cable####"####.####if####there####be####not####a####usb####cable####available####for####you####printer####,####you####will####need####to####install####the####software####manually####instead####.####-####;	0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
